tweet,label
Salak ya bide saka yapıyorum sen herseyi çok ciddiye alıyorsun diyor . Ya mal mısın ya,1
"yalaka embesil kanallarda 3 5 afgan ile çekilmiş  kardeşlerimiz yangınla mücadeleye koştular, canlarını hiçe saydılar  mizanseni göremedim?",1
"Ölümsüz aşklar var da, ölmeyen aşık var mı?",1
NEREDEEEE?,1
Karşılaştığınız anda birine  kilo almışsın  denmez  selam nasılsın  denir. Görgü kurallarınıda ben mi öğreteyim ?,1
Sefo bilmem mi,1
Hala erken secim olsun diyen var. Erken secim olsa da bunlar alir yine. Siz hala orada misiniz?,1
Selam yaa internetsiz bir gece geçirdim resmen çok zordu len off neyse internetim var şuan nasılsınız?,1
TSK ortalarda neden yok?,1
Yanıt veriyorum ; yaptığınız laf ebeliği Yangın söndürme işini bakanlık ne ile yapıyor,1
StrongTuerkiye hisaronu yanıyor var mı havadan müdahale gücünüz,1
Akp li Rıza elendi diye sevinen kanı bozuk vatan hainleri yangınların bitmesini istermi,1
FurkanBölükbaşıTutuklansın sen de bu gündemde araya kaynadın.kozmik odaya girilene kadar nerdeydin,1
sadece merak ediyorum yani hicbir mesajima mentime cevap vermemesini saglicak ne yapmis olabilirim ki,1
Uefa Avrupa Ligi Play Off turunda hangisini rakibimiz olmasını istersiniz ?,1
Sıra hangimizde acaba??,1
UÇAKLAR NEREDE,1
yardım çağrılarına alınganlık gösterenlerin derdi ne ya,1
Mustafa Murat Ayhan adlı katil tutuklandı mı ona ne oldu şu an,1
insan bi gram ülkesini sevmez mi ya,1
"ARTIK BU ÜLKEDE, BU DÜNYADA YASAMAK ISTEMIYORUM YAA BIKTIM NASIL BU KADAR CAHIL VE ACIMASIZ OLABILIYOSUNUZ?",1
"Isa kalkan , mustafa koc organizasyonu mu .",1
akil sagligini koruyabilen var mi,1
err ....,1
İzbanda kadının çocuğu bas bas bağırıyor . Sessiz bağır çocuğum diyor ... Sessiz bağır ...,1
Kötü olan ne biliyor musunuz,1
Süper Lig de 11 numara giymiş aklınıza gelen ilk futbolcu kim?,1
"Emosyonel krizlerimiz ile mi başa çıkalım, yoksa psikolojik izolasyonumuzu mu sağlayalım?",1
Hangi biriyle savaşalım,1
Yazacak mısın?,1
Yardım istemek acizlik mi,1
"Ankarada 1 milyon kisi bariscil sekilde sokaga ciksa , iktidar ne yapabilirki",1
Nerden tutsak elimizde kalıyor . Hangisine yanalım,1
Memleket yanmaya devam ederken proje? hazırlayıp evi yanan insanların borclandirlacagi müjdesi veriliyor...Siz şaka mısınız????,1
"SÖZDE HAVA DESTEĞİ ÇOKTAN GELMİŞTİ AMA H L  HİÇBİR ŞEY  YOK, YANFIN KÖYLERE İNDİ. DURDURULAMIYOR, NEREDE BU HAVA DESTEĞİ?",1
Bugün saat 22.00 yayınına ne dersiniz?,1
"Daha çok uçak , daha çok helikopter için neden yardım istemekten icap duyuyorsunuz",1
"Trabzonspor, Molde yi elemesi halinde Konferans Ligi play off turunda Roma ile karşılaşacak. Sizce Trabzon Roma yı yakabilir mi?",1
Ben geldim desteğe . tagı bulamadım gündemde neden,1
Nasılsınız?,1
Egirdir yaniyo mu?????    ???,1
Aynı anda hem ağaçlar hem de kadınlar katlediliyor . Burası neresi,1
n sevdiyin f sil hansıdı.?,1
Biz onca gece uykumuzu yok yere mi böldük ?,1
Birgün birini sevmeye kalkarsan sevme olurmu,1
İlk sabahladığınız o geceyi çok özlediniz dimi?,1
Ahmet ümitin önericeğiniz kitapları ??,1
benim neden sokağın ortasında öldürülme ihtimalim var ?,1
Bir de yardım isteyenleri hain ilan etmeleri yok mu,1
Gencecik güzelim kıza nasıl kıydın be şerefsiz mahlukat ?,1
Memlekette yanmayan neresi kaldı????,1
"Biz çocuğuz . Genciz , ölüm provası yerine hayatımızı yaşamaliyiz . Çünkü neden",1
"İnsanlar,hayvanlar çok önceden çıkarılmalı degilmi?",1
KADIN CİNAYETLERİNE?,1
Yandaslik yapan kisilerin yaptigi yeni mualif aciklamalara neden sen hic konusma bence diyorsunuz,1
Bıktım artık cidden ya benim hayır demeye hakkım yok mu,1
Her yerde ormanda nöbet tutanlar yok mu hala,1
Bir şeyleri değiştiremiyoruz peki ama neden ??,1
Ya bir ülke bu kadar mı iğrenç olabilir?,1
"Türkiye ihtiyaç halinde, başka ülkelere yardım ettiğinde o ülkelerdeki insanlara  aciz insanlar  gözüyle mi bakıyorsunuz?",1
"Yanginlara mi yanayim , yana yana olen hayvanlara mi",1
az önce bi teyze yanımdan söylenerek gecti,1
asjnhdjkshadghsgdhsalkjhad are we okay????,1
"Gelen uçaklar , söndürme çalışmalarına başlamadı mı",1
Nasıl bu kadar zalim oldun,1
Bu kabus bir gün bitecek mi?,1
Vallahi Billahi anlamıyorum bizim elimizde çok övündüğümüz İHA lar yok mu,1
Ordu nerede.?,1
avod ne zaman yükselir,1
Ne zaman gerçekten son olacak?  Neden hep birkaç gün konuşulup unutuluyor bu gerçekler?,1
"Güçlü Türkiye ymiş... ulan ormanlar yanıyor evler yanıyor be kahpeler, neresi güçlü???",1
"Kirklareli nde yangin cikti, sira Trakya da mi?",1
yangın söndürme uçakları helikopterleri radar da takip edilemiyor mu? bilgisi olan var mı?,1
Ağaçları mı? Hayvanları mı?,1
Resim yapmayı neden sevmiyorum biliyor musunuz,1
120.000 kişilik Ege Ordusu ne yapıyor bu şehirler yanarken,1
Galatasaray tarihinin en iyi  fiyat performans  transferi kimdir?,1
"Parçalara ayrılıp valize konulmaktan, yakılmaktan korkuyorsunuz değil mi?",1
Ne,1
Hangisi kulağınıza hoş geliyor?,1
bayrama gidebiliyor adamlar. Hani can güvenlikleri yoktu ?,1
Kağıthane Levent hattında yalamak isteyen var mı?,1
Biz nereye doğru evriliyoruz bilen var mı?,1
Strong Türkiyeymiş ... Hangi Türkiye yaa,1
Orman çevrelerini askerle korumak zor mu,1
Şu 15 uçak şu an nereleri söndürüyor acaba,1
Eve geldim ablam limonata yapmis. Bu ablaların hakkını nasıl ödeyeceğiz lan?,1
Gics n C mil   ??,1
Bu nasıl 22 ya,1
Güçlü Türkiye mi,1
O koltuklarda iki yıl daha oturabilecek misiniz,1
CHEESE,1
Hayatınızda risk aldınız mı ?,1
Söyleyen suçlu olur mu?,1
olimpiyatlarda skzin 3 4 tane sarkisi caldi,1
Yoksa StrongTurkey mi,1
"Merak ettiğim bir şey var. Acaba bizim MİT ne yapıyor? Her yer cayır cayır yakılırken, istihbarat falan almıyor mu?",1
Hani bas bas adalet diye bağıran sevgili siyasetçilerimiz nerde,1
Neyi kurtaracağımızı şaşırdık . Ağaçları mı,1
BİR EKOSİSTEM KAÇ LİRADIR? TÜM ZİHİNSEL MEKANİZMASI PARA VE MADDİYAT ÜZERİNE ÇALIŞAN KESİM... HEYYY SİZE SORUYORUMM? KAÇ PARA DEDİM?,1
"Aşkı anlatmaya alimin Ömrü yetmezken, Anlamaya cahilin Gönlü yeter mi?",1
Ölüm istatistikleri neden açıklanamıyor?,1
Yardım istemeye utanmak mı,1
"Tankların üstünde olduklarını söyleyenler , neredesiniz",1
Sevdiğimiz kadar mı seviliyoruz gerçekten?,1
"Neyi kurtaracağımızı şaşırdık ; ağaçları mı , kadınları mı , çocukları mı ?",1
Hala nasıl dizi film düşünebiliyorsunuz?,1
"KKK , HKK , DKK nın uçağı ve helikopter i yok mu",1
sirf 23te oy vermek icin intihar etmiyorum?,1
"Ülkede hangi kötü olay oldu da , sorumluluk siz de oldu ki",1
Şu minibüs şöförlerinin klima açmamasının mantıklı bir açıklaması varmı ?,1
nedir bu kadınlardan istedikleriniz caniler,1
Tag açıp tweet attık diye suçlu biz olduk iyi mi??,1
Hep Hep?,1
"Hiç damacanaya azmadım , bunu iddia eden cariyeler gördüm damacanaya azan var mı",1
Van da ne zaman çay dağıtımı yapılacak bilgisi olan var mı?,1
Neden birçok kişi bu bol yaşama sahip olamıyor,1
Zannettin ki sesi çıkmaz değil mi,1
Türk Silahlı Kuvvetlerinin helikopterleri ya da söndürme ekipmanları kullanılamaz mı bölgede,1
Gojonun kutudan çıktıktan nasıl bir yol izleyeceğini düşünüyorsunuz?,1
Hakim; neye gülüyorsun ?,1
Bir iki köyümüzün tahliyesi için anons yapılıyor burada. Neden mi ?,1
Peki radarlar da var? Radardan geçemez değilmi o uçaklar?,1
benim niye sokak ortasında öldürülme ihtimalim var?,1
Neden bu kadar şerefsiz olma gereksinimi duyuyorsunuz ?,1
Sen sensiz kaldın mı ?,1
"Çocukları mı, kadınları mı, ağaçları mı, hayvanları mı?",1
Darbe girisimi olur halk sokaga iner. Ormanlar yanar halk söndürmeye calisir. Para lazim olur IBAN atarlar. Eyy hükümet sen ne işe yararsin?,1
Sürekli kayıp haberleri ve ardından ölüm haberleri geliyor . Neye yetişecek bu insanlar,1
gör s n n z r  alınmalı olan mövzu var?,1
128 milyar dolara kaç tane yangın söndürme uçağı veya helikopteri satın alınabilirdi ?,1
Her gün yeni bir şehrimiz yanıyor . Kahramanlarımız nerede peki,1
kura çekimi canlı olarak yayınlanacak mı? bilen var mı?,1
"hanlar hamamlar , saraylar yaptırılacağına yangın uçakları alınsaydı iyi olmazmıydı",1
Kürtçe resmi dil olmasın diyenlerin argümanı nedir?,1
"Hangi birine üzülelim, hangi biriyle uğraşalım, hangisine yetelim, hangisini kurtaralım?",1
ceyrek finalin tarihi belli degil demi?,1
Dolar için Katar a avuç açarken onurunuz yok muydu?,1
saben nadar?,1
Nasıl söylesem sana?,1
Kal diyenler neden dedi kalma diyenler neden açıklar mısınız ?,1
Dayanamıyorum artık katledilen bir kadın haberi okumaya Bir gün acaba bende mi bu şekilde can vericem,1
Sınırlardan hergün binlerce belli belirsiz çapulcu sınıfı göçmenler giriyor ordumuz nerede ?,1
Gecenin 3 üne maç mı koydunuz gerçekten,1
THE DENIM ON DENIM??,1
Biliyor musunuz?,1
Birileri gelip öylece öldürecek bizi öyle mi?,1
Deve sidiği helal?,1
Arkadaşlar sizce annem içinden benden bişi isteyip sonra getirmedim diye bana kızmışmıdır?,1
Tecavüze?,1
Böyle yapan insanların cezalarını çekmesi için daha kaç kadın katledilecek?,1
"Sonuçta bu dünyadan göçüp giderken geriye sadece şu kalır ; Toprağa ağaç mı diktin , yoksa oradan ağaç mı söktün",1
Niye ikisi de sarhoş olduktan sonra tecavüz ve cinayet işlediğini yazmıyorsunuz,1
"Çok afedersiniz arkadaşlar konulardan bağımsız ama , Şehrazat kim",1
ispartayaniyor buldanyanıyor SIRADAKİ ŞEHİR ?,1
Tek sorum   nerede hükümet ?nerede muhalefet ?,1
"Eveet,geldi yine kutsal kararsızlık. Bugün ne pişirsem??",1
"Neyi kurtaracağımızı şaşırdık . Ağaçları mı , kadınları mı , çocukları mı",1
Hala İnstagramdan kahve içelim mi,1
am I insane?,1
ELA AM DUSMANI YAYALIM LUTFEN HALA TAKIP EDENLER VAR?????????,1
Bu nasıl bir cehalet?,1
Adaya düşs z yanınızda 3  d d götür c yniz  şya n  olardı?,1
Tutuklanan oldu mu hiç,1
"Ülkenin başındakiler ülkeye düşman ya , benim nasıl yaşadığım ülkeye faydam olacak",1
Senin kıskanılan imajın çizilmesin diye biz ormanlarımızdan mı olacağız amk?,1
Sizi ülkenin güçlü olduğuna kim inandırdı,1
Diyanet başkanı yağmur duası etmek için afet bölgesine gidecekti?,1
Anneme diyorumki covid testi olmaya gidiyorum eve gelmiyorum he iyi ben de ev temizliyorum ?????,1
"Neyi kurtaracağımızı şaşırdık.Ağaçları mı , Hayvanları mı , Kadınları mı , Çocukları mı , Cumhuriyeti mi , Vatanı mı",1
Muhalefet partileri ne işe yarıyor?,1
"Cayır cayır yanarken her yer , her şey , herkes utanmıyorsunuz da yardım isterken utanıyorsunuz öyle mi",1
Yardım çağrısı bizi  aciz gibi  göstermiyor arkadaşlar zaten aciziz. Kapiş?,1
Bizim belimiz ne zaman doğrulacak ya?,1
Kim bu furkan ?,1
Me  Aşkından yanam yanam yanam kül olayım mı ? Kapında kalam kalam kalam kul olayım mııııı?,1
"Neyi kurtaracağımızı şaşırdık. Ağaçları mı kadınları mi, çocukları mı?",1
Tüm akrabalardan sadece birkaç kişi ayırıp gerisini yok edemiyor muyuz ya,1
Herkes uçak lazım diye çığlık atarken bu ülkenin tek adam rejimi nelerle meşgul acaba?,1
Trailera ALTYAZI EKLEMELERİ???,1
Etkileşimsizlik nedir bilirmisin kardeş?,1
Gercı ben 0 takıpcılı birı oldugum ıcın insan sayılmıyom ve butun kendı taglarım gecersız sayılıyo dı mı,1
YAYIN AÇTI? ?? ??????  ????????,1
Peki ya cocuklarin looklari ? ? ?,1
Katil gözaltına alınmış . Acaba bu kez hangi gerekçeyle serbest bırakılacak bir cani daha,1
noodle sevmeyen var mi ??,1
Yeter artık  Bu son olsun denilen kaçıncı vahşet?,1
Maaşı aldım kime cool lime ısmarlıyim?,1
TSK nerede,1
BU HALK MANAVGATA MI KOŞSUN ISPARTAYA MI KOŞSUN,1
NASIL GOZUNUZU YUMABILIYORSUNUZ H L ??,1
"Ülkenin ormanlarının yanıp kül olmasını isteyen düşman da , engellemeyip seyreden dost mu",1
Herkes Romayı konuşuyor moldeyi konuşan yok moldeyi eleyebilir mi Trabzon?,1
"Bir kadının gülüşü, hayalleri daha solduruldu. Daha kaç kadın katledilecek?",1
Bay Kemal bu gün ne dedi?,1
Kısasa kısas ne zaman uygulanacak?,1
Çok yetenekli fakat fiziği berbat bakalım Türkiye ye uyum sağlayacak mı?,1
"kore ile eşleşmişiz,,, takım ne durumda hiçbir bilgim yok zorlanır mıyız?",1
Uçaklara ne oldu?,1
Hangi birini kurtaracağımızı şaşırdık. Ağaçları mı kadınları mı hayvanları mı çocukları mı ???,1
bizim burada bile yangın çıkmış aq???,1
Strong mu,1
BU UÇAKLAR NEDEN KALKMIYOR NEDEN,1
üzüm üzüme baka baka kararır derken doğruyu söylüyorlarmış. daha kendi ülkenin oyuncularına güvenmiyorken başarılı olsan ne yazar?,1
Hep birlikte arabalara binip gitmemiz mi lazım ne yapalım,1
YG artık ne zaman bir tarih verecek,1
Itiraf ettiği cinayet için kaç gün yatıktan sonra serbest bırakacaksınız,1
Hergun trafik kazası oluyor diye yolları trafiğe kapatan var mı,1
"Artık neyi kurtaracağımızı şaşırdık ağaçları mı , hayvanları mı , çocukları mı , kadınları mı",1
"Hepimizi nefessiz,cansız bıraktınız şerefsizler.Yetmedi mi YETMEDİİİ Mİ SUSTUĞUNUZ,ZULMÜNÜZ?",1
Probleml r   M ni saxlamaq olar qağaaaş ?,1
s n kimin qızısan?,1
Kura ne zaman çekilecek,1
İlla fotoğrafın içine girmemiz için kavga mı etmemiz gerekiyor?,1
Alfabeden 3 harfi hayatımdan siliyorum söylememe gerek yok dimi hangileri olduğunu?,1
Maçlar saat kaçta?,1
"Neyi kurtaracağımızı şaşırdık artık. Çocukları mı, kadınları mı, ağaçları mı, hayvanları mı ?",1
Limassol da hala Türk var mı?,1
50 takipçinin altındayım tag atamıyorum takip edeblir misiniz,1
Bu esnaf odaları aidat almaktan başka ne işe yarıyor,1
Ama peki doğal yangın nasıl çıkar,1
"Ülkede her şeyin sahibi tek adam , ama hiç bir şeyden sorumlu değil öyle mi",1
Yüklerimizi birlikte taşıyalım mı Sefer?,1
Lan bu konuda bile nasıl ikiye ayrılabiliyoruz,1
Ülkemin şeyleri şıhları nerede,1
Nasıl bir insanı kesip gömüyorsunuz ne tür pisliksiniz sizi kim yetiştirdi,1
Neresi strong aq,1
Değişime ön ayak olacak kişiler onlar değil belki . Ama biz şehirde yaşayanlar,1
İnsan dediğin bir çuval etten mi ibaret?,1
"Ne kadar türk vatandaşı olsam ve ülkemi sevsem de, içten içe İsviçre yi kıskanıyorum. Allahım neden İsviçre değil de Türkiye?",1
"Sarılmak nasıl bir şey, özlemek kadar zor mu..?",1
Şu troll hesaplara ve kişilere verdiğiniz para ile kaç uçak alınırdı,1
Devlet nerde devleeett . Halk olmasa tüm Türkiye silinicek haritadan . Napıyorsunuz siz,1
Ne denebilir ki,1
Hani derler ya verilen mal geri alınmaz sadece mal mı,1
ya bu ne flopluk,1
Bu ülkeden nasıl defolup gidebilirim?,1
Çok uzaktasin beni duyamazsin unuttun belki de hatirLamazsin hani derdin ya sen bir tanesin bir tanen burada Sen neredesin?,1
Soru 1  4 tarafı denizlerle çevrili kara parçasına ne ad verilir?,1
TSK ve Jandarma sahaya indi mi ?,1
"Temiz, kılsız aktif im. Görükle de yalnız yaşıyorum. Yerim var aracım yok, gelebilecek pasif bursapasif var mı?",1
Türkiye de felsefe neden gelişmiyor,1
Gelecek mi?,1
Yaa nerde bu devlet Herkes uçak helikopter çağrısı yaparken o helikopterler niye boş duruyor,1
"Üniversite okumuş , bilmem iyi yerlere gelmişmiş , memurmuş .. Neye yarar edep , namus , ahlak yoksa",1
"Neler oluyor? istanbul aşırı kalabalık, sanki 11 milyon insan daha gelmiş gibi?",1
İstifa et bırak yapamıyorsun artık kabul et. Neyin inadı bu?,1
"Devlet dediğin aygıt , afeti yerel yönetime bırakmak için yok . Eyalet sistemine geçtik de haberimiz yok",1
n çox n y  pul x rcl yirsiz?,1
Daha ne kadar kadın ölecek,1
"Hareketlerimiz ve sözlerimiz nerelere saplanıyor, acaba insan denince hatırlanıyor muyuz?",1
"Ötekileştirmeden,ayrışmadan bir olmak neden bu kadar zor? Konu ne olursa olsun ilk iş kutuplaşmak mı?",1
"diyelim ki biri yaktı , devlet beni korumakla güvenliğimi sağlamakla görevli değil midir",1
"Ağaçları mı, kadınları mı, çocukları mı, hayvanları mı ?",1
bir tane daha sorumsuzca bir açıklama görmeye tahammülüm yok sizin gözünüz mü kör kulağınız mı sağır,1
Ne diyebilirim?  Ne yapabilirim?,1
2. Mini albüm??? Ful albüm olmayacak mı?,1
Hangi birine yanacaksın,1
Bir insan dışarı çıkmaya korkar mı,1
Üsküdar da tavsiye edebileceğiniz sahaf var mıdır?,1
Cennet vatanın cayır cayır yanmasına göz yumulması gücünüze gitmiyor da yardım istenmesi mi gücünüze gitti,1
Yok mu yaa kimse samsun oral ap ..,1
Bu işte bir gariplik var ?,1
Kaç kadın daha böyle canice öldürülecek?,1
arkadaslar benim bi tane remon um vardi bulursaniz kalbime birakir misiniz lutfen,1
Vatandaşlıktan istifa ediliyor mu,1
Sizce UEFA Avrupa Ligi ndeki temsilcilerimiz gruplara kalır mı?,1
"emperyalizm şunu yapıyor, bunu yapıyor ülkemyangınyeri sen ne yapıyorsun?",1
Belediye başkanları ağlarken de aynı şekilde devam mı bu milli egoya?,1
Twitterda bildirimlerim gelmiyor. Aynı problemi yaşayan var mı?,1
SİZCE BEN MALLIK EDIP OTOBÜS BEKLEMEMEK İÇİN SOKAK RÖPORTAJINİ REDDETMİŞ MİYİMDİR?,1
Kufursuz twit atamiyoruz amk?,1
"3 Uçaklar yok , helikopterler yok , müdahale yok peki çözüm nedir",1
Gerçekten bu kötü günleri geride bırakabilecek miyiz?,1
Ama neden?,1
Bizim her şeye koşan askerimiz nerede ?,1
Atatürk ün kurduğu fabrikalar satılırken neden hiç ağrınıza gitmedi ?,1
Toprak işinden pek anlamıyorum ama mesela şu ara illa da anız yakmak gerekiyor mu?,1
yani tam da zamaninda yaptiniz ropu,1
Sıra kızınıza eşinize gelince mi bi şeyler yapacaksınız???????,1
Yangın Yalıciftlıge dayandı SeaGarden a doğru geliyor ne olur havadan müdahale edin sesimizi duyan varmı ?,1
"Elimizden ne gelir , toplanıp bölgeye gitsek ne gibi bir faydamız olur",1
Kime Kime ??,1
apolitiğim ama baska oy verilecek parti mi var abi,1
"tv100 tamamen şu anda yanlı ve kışkırtıcı yayın yapıyor  Moderatör Mine Uzun gayretiyle Yazık ,nasıl moderatörsün?",1
Şimdi nooluyo ben anlamadım yanıyo mu yakılıyo mu geliyorlar mı getiriliyorlar mı,1
Abd artık müttefikimiz değil mi? Niçin yardım talep edilmesi sorun oluyor?,1
Yardım istemek ne zamandan beri utanılacak bir şey oldu,1
bu dünyada astro denen muhteşem bir detay var?,1
Yangınlarla ilgili çözüm olarak neden yapay bulut ve yağmur üretemiyoruz,1
Bir ülkede hiçmi iyi bişey olmaz ya,1
Sahte pandemi de intihar edenlere acıdılar mı,1
Seviyormuş bu nasıl espiri?,1
sadece haber ve yardım tweetlerini paylaşıp yaydığımız twitter dm grubuna gelmek isteyen var mı,1
